subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
kartik,1,61,0.095939159,0.137350321,0.041411161,0.084639549,0.126573324,0.041933775,0.093211174,0.08120966,-0.012001514,0.10359478,0.179997921,0.076403141,0.113400936,0.520194769,0.406793833,0.12455821,0.222245216,0.097687006,0.09022975,0.11073041,0.02050066,0.113071919,0.117451668,0.004379749,0.076095819,1.160105228,1.084009409,0.077119827,0.172521353,0.095401526,0.108206034
kartik,1,62,0.087364197,0.173172474,0.085808277,0.099353075,0.105249405,0.00589633,0.088516712,0.108449936,0.019933224,0.116067886,0.274640083,0.158572197,0.095116615,0.478291512,0.383174896,0.103170157,0.185353756,0.082183599,0.078429461,0.115406036,0.036976576,0.079871416,0.105992794,0.026121378,0.087043524,0.170459032,0.083415508,0.098092794,0.258145094,0.1600523,0.09418726
kartik,1,63,0.08341074,0.161684036,0.078273296,0.089246273,0.112906933,0.02366066,0.098121166,0.102575064,0.004453897,0.096927643,0.180997372,0.084069729,0.085589409,0.37612462,0.290535212,0.124377489,0.147703171,0.023325682,0.097094774,0.113836527,0.016741753,0.10129714,0.110465288,0.009168148,0.082843781,0.174348593,0.091504812,0.086873055,0.259221792,0.172348738,0.095471144
kartik,1,64,0.09162879,0.136424303,0.044795513,0.115693808,0.16618824,0.050494432,0.094245672,0.108970404,0.014724731,0.123193264,0.4671278,0.343934536,0.100790739,0.442443609,0.34165287,0.108102799,0.152770519,0.044667721,0.075734377,0.111233473,0.035499096,0.091440439,0.103732348,0.012291908,0.086765289,0.211411715,0.124646425,0.08645606,0.230261803,0.143805742,0.098342657
kartik,1,65,0.077952147,0.151389122,0.073436975,0.109078169,0.164156437,0.055078268,0.10262084,0.113669634,0.011048794,0.116571903,0.32956624,0.212994337,0.128929138,0.503702164,0.374773026,0.103770018,0.164816618,0.0610466,0.089123011,0.10038209,0.011259079,0.102564812,0.116880417,0.014315605,0.075505733,0.176816702,0.101310968,0.09052372,0.205201149,0.114677429,0.100711346
kartik,1,66,0.093069077,0.521082163,0.428013086,0.093105555,0.110229254,0.017123699,0.080526352,0.12166667,0.041140318,0.116843939,0.270154238,0.153310299,0.086846352,0.375644922,0.288798571,0.111783505,0.120448589,0.008665085,0.078790426,0.114484549,0.035694122,0.092386246,0.105828047,0.013441801,0.083312273,0.164325237,0.081012964,0.086479902,0.242816448,0.156336546,0.093775749
kartik,1,67,0.107263565,0.155733109,0.048469543,0.100259781,0.15819478,0.057934999,0.089396,0.095228672,0.005832672,0.118168831,0.236329079,0.118160248,0.101322651,0.497448444,0.396125794,0.116005898,0.184484959,0.068479061,0.096138477,0.14604497,0.049906492,0.084932804,0.114388466,0.029455662,0.082744122,0.172713995,0.089969873,0.093456745,0.30327034,0.209813595,0.096456766
kartik,1,68,0.104519367,0.16313076,0.058611393,0.077905893,0.117018223,0.039112329,0.092540741,0.084525824,-0.008014917,0.104963303,0.199260235,0.094296932,0.108138323,0.649101496,0.540963173,0.115880966,0.178687573,0.062806606,0.08580637,0.110494614,0.024688244,0.101145506,0.125434637,0.024289131,0.084961653,0.171586752,0.086625099,0.090080976,0.262532473,0.172451496,0.089463234
kartik,1,69,0.090321779,0.222430468,0.132108688,0.089168072,0.132143974,0.042975903,0.075673819,0.114053965,0.038380146,0.103485346,0.210493803,0.107008457,0.089282274,2.163183212,2.073900938,0.121131182,0.257231474,0.136100292,0.086539507,0.091572523,0.005033016,0.098814249,0.104838133,0.006023884,0.075074196,0.128256798,0.053182602,0.100306749,0.195208073,0.094901323,0.094015598
kartik,1,70,0.092274666,0.160955191,0.068680525,0.076412916,0.109095573,0.032682657,0.094743729,0.078607082,-0.016136646,0.103814602,0.175863504,0.072048903,0.087836027,0.354586601,0.266750574,0.111496687,0.130564928,0.019068241,0.076673985,0.09694171,0.020267725,0.119106054,0.120757103,0.001651049,0.063843727,0.153270483,0.089426756,0.08378911,0.183314323,0.099525213,0.099045277
kartik,1,71,0.110890865,0.235489607,0.124598742,0.110720873,0.096412659,-0.014308214,0.101788759,0.127621889,0.02583313,0.104436636,0.331543207,0.227106571,0.127124786,0.815718889,0.688594103,0.103363276,0.337537289,0.234174013,0.086498737,0.461479425,0.374980688,0.090939522,0.110209942,0.01927042,0.084236383,0.152660847,0.068424463,0.08535409,0.239241839,0.153887749,0.079580307
kartik,1,72,0.104498625,0.179044485,0.07454586,0.100702763,0.103487015,0.002784252,0.096940279,0.090385437,-0.006554842,0.099379539,0.18195343,0.082573891,0.084400177,0.334703207,0.25030303,0.096997976,0.118601084,0.021603107,0.092884064,0.096473455,0.003589392,0.10043335,0.114555359,0.014122009,0.070125818,0.121381998,0.05125618,0.091211081,0.15981555,0.068604469,0.094811678
kartik,1,73,0.101567984,0.131120682,0.029552698,0.089562178,0.119683504,0.030121326,0.093468666,0.088146687,-0.00532198,0.108013153,0.166749716,0.058736563,0.081005335,0.336516142,0.255510807,0.107595205,0.12204361,0.014448404,0.087022066,0.093470573,0.006448507,0.108207703,0.099636078,-0.008571625,0.065065622,0.127633333,0.062567711,0.078602791,0.158790827,0.080188036,0.086912155
kartik,1,74,0.093238592,0.130413055,0.037174463,0.076678753,0.10197258,0.025293827,0.110403776,0.369874954,0.259471178,0.094416857,0.320114613,0.225697756,0.089792252,0.369771957,0.279979706,0.11777854,0.195388794,0.077610254,0.081755877,0.095990181,0.014234304,0.102087259,0.094481468,-0.007605791,0.084378242,0.169217348,0.084839106,0.084685564,0.22668767,0.142002106,0.091624498
kartik,1,75,0.09411025,0.120576382,0.026466131,0.088285923,0.131827354,0.043541431,0.099839926,0.07833457,-0.021505356,0.11337328,0.20254302,0.089169741,0.102053881,0.354061604,0.252007723,0.135819674,0.148049355,0.012229681,0.092672348,0.110133886,0.017461538,0.105437994,0.092804432,-0.012633562,0.092397213,0.16111517,0.068717957,0.089015961,0.218554497,0.129538536,0.086707354
kartik,1,76,0.094569921,0.128604412,0.034034491,0.101546049,0.131645203,0.030099154,0.087647915,0.077013016,-0.010634899,0.111818314,0.220662355,0.108844042,0.098097324,0.401703596,0.303606272,0.111336947,0.103137016,-0.00819993,0.08986783,0.131311417,0.041443586,0.105896235,0.085193634,-0.0207026,0.081472397,0.152491808,0.071019411,0.096317291,0.223932266,0.127614975,0.096444607
kartik,1,77,0.090779781,0.20510459,0.114324808,0.113634348,0.091402531,-0.022231817,0.100807428,2.515163183,2.414355755,0.126140833,0.539036751,0.412895918,0.085754156,0.625900745,0.540146589,0.096252441,0.148202658,0.051950216,0.08119154,0.08353734,0.0023458,0.100595236,0.087507248,-0.013087988,0.084158182,0.124971867,0.040813684,0.108720779,0.192671776,0.083950996,0.099789143
kartik,1,78,0.087830782,0.15278554,0.064954758,0.072568893,0.10064435,0.028075457,0.091407776,0.083026648,-0.008381128,0.104969263,0.182343483,0.07737422,0.092021942,0.428556681,0.336534739,0.100286722,0.117947102,0.017660379,0.083104134,0.104219914,0.02111578,0.077837706,0.094887018,0.017049313,0.071879148,0.178531408,0.10665226,0.094726324,0.525744915,0.431018591,0.093457699
kartik,1,79,0.139929533,0.956109524,0.816179991,0.084584951,0.192895889,0.108310938,0.093870163,0.731983185,0.638113022,0.087006569,0.170063496,0.083056927,0.093255758,0.41844821,0.325192452,0.116743326,0.159888029,0.043144703,0.093883276,0.097273588,0.003390312,0.107833624,0.111414433,0.003580809,0.066463947,0.120208025,0.053744078,0.102278709,0.207485676,0.105206966,0.100665569
kartik,1,80,0.104361534,0.124549627,0.020188093,0.106501818,0.126070499,0.019568682,0.101114035,0.07916522,-0.021948814,0.101081371,0.161203623,0.060122252,0.090710878,0.330403805,0.239692926,0.12324357,0.142890692,0.019647121,0.096944809,0.101779461,0.004834652,0.097688675,0.103029013,0.005340338,0.077567577,0.134040833,0.056473255,0.106262684,0.21243763,0.106174946,0.114279509
kartik,1,81,0.109764814,0.149084806,0.039319992,0.086841822,0.119487524,0.032645702,0.108205557,0.428518057,0.3203125,0.095856667,0.269961596,0.174104929,0.096716881,0.453495503,0.356778622,0.127511025,0.160383225,0.0328722,0.097416639,0.119053602,0.021636963,0.089146614,0.117662191,0.028515577,0.089520454,0.190324783,0.100804329,0.105981588,0.329403877,0.223422289,0.106019497
kartik,1,82,0.092294455,0.13787961,0.045585155,0.097669363,0.128482819,0.030813456,0.08921051,0.082691193,-0.006519318,0.095086098,0.168899298,0.0738132,0.073009014,0.340262651,0.267253637,0.125221014,0.144287109,0.019066095,0.083324671,0.099962473,0.016637802,0.103485823,0.110745192,0.007259369,0.066550016,0.139166832,0.072616816,0.105005741,0.291516304,0.186510563,0.091200829
kartik,1,83,0.09595418,0.133766174,0.037811995,0.096371412,0.135975361,0.039603949,0.098896742,0.075792789,-0.023103952,0.095957041,0.202308178,0.106351137,0.085309029,0.521755457,0.436446428,0.111579418,0.144726038,0.03314662,0.083501339,0.112281561,0.028780222,0.109377623,0.10213995,-0.007237673,0.090604782,0.225418329,0.134813547,0.089974165,0.558097839,0.468123674,0.10050416
kartik,1,84,0.098029852,0.158530474,0.060500622,0.080839634,0.121410132,0.040570498,0.083027601,0.075945854,-0.007081747,0.091985226,1.262126923,1.170141697,0.114430428,0.463497877,0.34906745,0.109536409,0.152302027,0.042765617,0.0868361,0.09965539,0.01281929,0.098566055,0.107230187,0.008664131,0.075618505,0.147485018,0.071866512,0.101027489,0.238862753,0.137835264,0.097748518
kartik,1,85,0.078085661,0.163714409,0.085628748,0.096772432,0.149033546,0.052261114,0.103493691,0.138491869,0.034998178,0.13775754,0.314934015,0.177176476,0.098608494,0.383419037,0.284810543,0.104377985,0.135876894,0.031498909,0.07789278,0.098561049,0.020668268,0.096809149,0.112919807,0.016110659,0.069798946,0.151842356,0.082043409,0.100177288,0.228477478,0.12830019,0.095950127
kartik,1,86,0.085668564,0.13430953,0.048640966,0.092959166,0.100472212,0.007513046,0.108432293,0.102129936,-0.006302357,0.096413374,0.233289719,0.136876345,0.066264391,0.819200277,0.752935886,0.127444983,0.176431418,0.048986435,0.08649087,0.092157602,0.005666733,0.098321676,0.102821112,0.004499435,0.079023123,0.149668217,0.070645094,0.098770618,0.218935013,0.120164394,0.099811792
kartik,1,87,0.095712185,0.138650417,0.042938232,0.094783306,0.116007805,0.021224499,0.105232716,0.096246719,-0.008985996,0.093282461,0.179400682,0.086118221,0.106264114,0.389236212,0.282972097,0.14195466,0.136355639,-0.005599022,0.085939407,0.111010075,0.025070667,0.093028784,0.084636927,-0.008391857,0.082811117,0.145097733,0.062286615,0.103995323,0.304826498,0.200831175,0.090317249
kartik,1,88,0.098058462,0.139387131,0.041328669,0.095398903,0.119873047,0.024474144,0.099942684,0.079042673,-0.020900011,0.109792471,0.183315754,0.073523283,0.09829998,0.340361595,0.242061615,0.132149696,0.116135597,-0.016014099,0.094022751,0.104923964,0.010901213,0.111037016,0.099765062,-0.011271954,0.090893269,0.160396338,0.069503069,0.082839727,0.190456629,0.107616901,0.088800192
kartik,1,89,0.098150015,0.135032654,0.036882639,0.090484619,0.12421155,0.033726931,0.102375507,0.077539682,-0.024835825,0.115310431,0.232046127,0.116735697,0.108299494,0.348516703,0.240217209,0.136075497,0.149067402,0.012991905,0.087335825,0.101970434,0.014634609,0.105031252,0.086434364,-0.018596888,0.081196308,0.154428959,0.073232651,0.090668201,0.213551521,0.12288332,0.090558529
kartik,1,90,0.106174469,0.151571274,0.045396805,0.103745222,0.107456207,0.003710985,0.096682787,0.068232298,-0.028450489,0.125283241,0.199333906,0.074050665,0.111907959,0.412296295,0.300388336,0.118040085,0.146999598,0.028959513,0.096877813,0.118191481,0.021313667,0.074228287,0.095541716,0.021313429,0.070056915,0.146317244,0.076260328,0.096817493,0.198117495,0.101300001,0.080694675
kartik,1,91,0.096810579,0.133031607,0.036221027,0.101099014,0.105448723,0.004349709,0.101653576,0.090573311,-0.011080265,0.102692843,0.237133026,0.134440184,0.104586601,0.634471893,0.529885292,0.115765572,0.156748056,0.040982485,0.087483168,0.093425512,0.005942345,0.085433006,0.09492135,0.009488344,0.095305681,0.156624079,0.061318398,0.107874394,0.216737509,0.108863115,0.097080946
kartik,1,92,0.101756811,0.144770622,0.043013811,0.081223011,0.1294806,0.048257589,0.094343424,0.08113122,-0.013212204,0.09725666,0.284061432,0.186804771,0.104211092,0.355875015,0.251663923,0.12960577,0.164775133,0.035169363,0.095396519,0.1219244,0.026527882,0.097521544,0.102647305,0.005125761,0.083649158,0.178700209,0.09505105,0.087430239,0.494991541,0.407561302,0.098401785
kartik,1,93,0.102903366,0.162758827,0.059855461,0.094087601,0.151850939,0.057763338,0.098773241,0.129643679,0.030870438,0.098755836,0.457447767,0.358691931,0.094655514,0.400549889,0.305894375,0.109336615,0.127684355,0.01834774,0.096892357,0.112960577,0.01606822,0.087477922,0.080434799,-0.007043123,0.080027819,0.152574301,0.072546482,0.103840351,0.273033857,0.169193506,0.095042706
kartik,1,94,0.103445768,0.158110857,0.054665089,0.113597632,0.126458168,0.012860537,0.099344492,0.085644484,-0.013700008,0.099021912,0.179639101,0.080617189,0.096583605,0.466485024,0.369901419,0.097478628,0.150544643,0.053066015,0.089319944,0.092694283,0.003374338,0.09620142,0.104140997,0.007939577,0.075525761,0.168394566,0.092868805,0.106155157,0.322303295,0.216148138,0.100357056
kartik,1,95,0.100293636,0.167789936,0.0674963,0.099535227,0.127688646,0.028153419,0.093876362,0.099136114,0.005259752,0.100802183,0.220710516,0.119908333,0.098719597,0.343188763,0.244469166,0.11765933,0.138909102,0.021249771,0.097508907,0.104192019,0.006683111,0.085285902,0.094741583,0.009455681,0.084189415,0.154170036,0.069980621,0.095922709,0.260119915,0.164197207,0.089882612
kartik,1,96,0.111558676,0.125298262,0.013739586,0.103271723,0.133508921,0.030237198,0.10761404,0.085467339,-0.022146702,0.10599184,0.19570756,0.089715719,0.092131853,0.428352118,0.336220264,0.150702238,0.202877998,0.05217576,0.081740618,0.090010405,0.008269787,0.108946323,0.1242764,0.015330076,0.088623524,0.183046103,0.094422579,0.090711594,0.2317307,0.141019106,0.15315342
kartik,1,97,0.094789743,0.191908598,0.097118855,0.097259521,0.157681227,0.060421705,0.089091778,0.152482748,0.06339097,0.094752312,0.262410641,0.167658329,0.090952873,0.403029203,0.31207633,0.121342659,0.159529686,0.038187027,0.084394693,0.102211714,0.01781702,0.097140551,0.112314701,0.01517415,0.096512079,0.179033995,0.082521915,0.109151125,0.26506114,0.155910015,0.095791578
kartik,1,98,0.111155033,0.216104507,0.104949474,0.099957466,0.122833967,0.022876501,0.095498323,0.116405487,0.020907164,0.116739273,0.20532465,0.088585377,0.110390186,0.4064641,0.296073914,0.128958225,0.141561031,0.012602806,0.091342211,0.117956638,0.026614428,0.098665237,0.092921495,-0.005743742,0.073052645,0.152618647,0.079566002,0.101190329,0.232348681,0.131158352,0.097525835
kartik,1,99,0.103296757,0.148460388,0.045163631,0.106750965,0.123637438,0.016886473,0.097845316,0.093929529,-0.003915787,0.095600128,0.182266951,0.086666822,0.093084812,0.37512207,0.282037258,0.107124567,0.150817633,0.043693066,0.08872056,0.100994349,0.012273788,0.113314152,0.107805967,-0.005508184,0.080265284,0.168246508,0.087981224,0.081983328,0.243750095,0.161766768,0.090619802
kartik,1,100,0.088847637,0.09916997,0.010322332,0.099897385,0.129970312,0.030072927,0.099609852,0.069030523,-0.030579329,0.108512878,0.174534082,0.066021204,0.096831322,0.314903498,0.218072176,0.129317045,0.151607752,0.022290707,0.084110022,0.111667633,0.027557611,0.120356798,0.094436407,-0.025920391,0.097362041,0.174798727,0.077436686,0.096755981,0.401533842,0.304777861,0.09662056
kartik,1,1,0.094800472,0.249934197,0.155133724,0.084004402,0.149843693,0.065839291,0.091191053,0.11756587,0.026374817,0.112122536,0.216210604,0.104088068,0.082019567,0.366944075,0.284924507,0.123864174,0.14640379,0.022539616,0.088998795,0.107801199,0.018802404,0.101989508,0.108043194,0.006053686,0.072783947,0.125658035,0.052874088,0.102379799,0.187062025,0.084682226,0.09550786
kartik,1,2,0.110996246,0.178880215,0.067883968,0.089826345,0.116971731,0.027145386,0.110286474,0.087815523,-0.022470951,0.110477209,0.209357739,0.098880529,0.095000505,0.335367441,0.240366936,0.114467859,0.139308453,0.024840593,0.100310087,0.106038094,0.005728006,0.093556881,0.100770474,0.007213593,0.086782694,0.138209105,0.051426411,0.098635674,0.195320606,0.096684933,0.103437424
kartik,1,3,0.10016489,0.149751425,0.049586535,0.090332985,0.119965315,0.02963233,0.098324299,0.083368778,-0.014955521,0.102296352,0.192654133,0.09035778,0.08793664,0.342254639,0.254317999,0.126507044,0.17380023,0.047293186,0.090771914,0.109201431,0.018429518,0.102273703,0.115307331,0.013033628,0.0699265,0.15126586,0.081339359,0.087804556,0.409017324,0.321212769,0.106020927
kartik,1,4,0.10026741,0.142976522,0.042709112,0.102820635,0.115439653,0.012619019,0.107356787,0.086063147,-0.02129364,0.108386755,0.188213825,0.07982707,0.092378616,0.354666233,0.262287617,0.112769365,0.151232719,0.038463354,0.089061499,0.09711647,0.008054972,0.08977437,0.094985247,0.005210876,0.080397844,0.145675898,0.065278053,0.096803427,0.222330809,0.125527382,0.091760635
kartik,1,5,0.117202282,0.179596663,0.062394381,0.109186888,0.133207321,0.024020433,0.094857454,0.078130484,-0.016726971,0.110806942,0.188078165,0.077271223,0.092207909,0.366366625,0.274158716,0.121275425,0.164378405,0.04310298,0.089084387,0.084855556,-0.00422883,0.104789496,0.116652727,0.011863232,0.081821918,0.137123346,0.055301428,0.099159002,0.236629248,0.137470245,0.082468271
kartik,1,6,0.093127728,0.133573055,0.040445328,0.097144604,0.122450352,0.025305748,0.104836702,0.08505249,-0.019784212,0.098600626,0.16537118,0.066770554,0.086415052,0.346140146,0.259725094,0.112174034,0.154613972,0.042439938,0.095145941,0.101340294,0.006194353,0.097237825,0.092061043,-0.005176783,0.075930357,0.150403738,0.074473381,0.090597868,0.232217789,0.141619921,0.107970238
kartik,1,7,0.11494422,0.154505253,0.039561033,0.09465456,0.152859211,0.058204651,0.097171545,0.129745245,0.0325737,0.094140768,0.236740351,0.142599583,0.080979586,0.334136963,0.253157377,0.124410868,0.139563799,0.015152931,0.082138538,0.112959385,0.030820847,0.096173048,0.082279921,-0.013893127,0.082693577,0.143386602,0.060693026,0.096827269,0.194621801,0.097794533,0.102441073
kartik,1,8,0.102685928,0.155967951,0.053282022,0.09518218,0.135266066,0.040083885,0.101884604,0.092250109,-0.009634495,0.084965229,0.176093102,0.091127872,0.101283073,0.352538586,0.251255512,0.12550354,0.1492064,0.02370286,0.08116436,0.089451075,0.008286715,0.099247217,0.104589462,0.005342245,0.073867559,0.142070293,0.068202734,0.093794823,0.190374136,0.096579313,0.096364975
